"Geo","Year","AutoFatal","AutoInjur","BikeFatal","BikeInjur","WalkFatal","WalkInjur","BusFatal","BusInjur","RailFatal","RailInjur"
"LCOG",2005,0.328981833660595,67.7903200462461,0.056787086002973,5.67460959871205,0.242911003795839,2.55929400655403,0.00109722893547207,0.403496933936079,0.00416946995479388,0.115469504740602
"LCOG",2010,0.28785910445302,59.3165300404654,0.0496887002526014,4.96528339887305,0.212547128321359,2.23938225573478,0.000960075318538063,0.353059817194069,0.00364828621044464,0.101035816648027
"LCOG",2020,0.331219265409817,79.4472059349401,0.0232570389013861,3.60359877290801,0.204931187418432,2.83309633801768,0.000960075318538063,0.26118868385182,0.00364828621044464,0.0116923834594922
"LCOG",2035,0.331219265409817,79.4472059349401,0.0232570389013861,3.60359877290801,0.204931187418432,2.83309633801768,0.000960075318538063,0.26118868385182,0.00364828621044464,0.0116923834594922
"LCOG",2045,0.331219265409817,79.4472059349401,0.0232570389013861,3.60359877290801,0.204931187418432,2.83309633801768,0.000960075318538063,0.26118868385182,0.00364828621044464,0.0116923834594922
